,County,Year,Month,Region,Beneficiaries, Benefit Amounts (Dollars) ,Average Benefits per Beneficiary,Inflation Rate,Adjusted Benefits Per Beneficiary,Adjusted Benefits Amounts,Population
11989,Chemung,2016,2,Southern Tier,1000,1190000,1190.0,237.111,1293.8177899802204,1293817.7899802204,85644.0
11990,Chemung,2016,3,Southern Tier,1000,1090000,1090.0,238.132,1180.012472074312,1180012.472074312,85644.0
11991,Chemung,2016,4,Southern Tier,1000,850000,850.0,239.261,915.8510998449393,915851.0998449393,85644.0
11992,Chemung,2016,5,Southern Tier,800,810000,1012.5,240.236,1086.5126896052216,869210.1516841773,85644.0
11993,Chemung,2016,6,Southern Tier,700,630000,900.0,241.038,962.5756104846539,673802.9273392578,85644.0
11994,Chemung,2016,7,Southern Tier,800,600000,750.0,240.647,803.4496586286137,642759.7269028911,85644.0
11995,Chemung,2016,8,Southern Tier,700,690000,985.7142857142857,240.853,1055.0592507225808,738541.4755058065,85644.0
11996,Chemung,2016,9,Southern Tier,600,490000,816.6666666666666,241.428,872.037280956089,523222.36857365345,85644.0
11997,Chemung,2016,10,Southern Tier,600,500000,833.3333333333334,241.729,888.7259424120952,533235.5654472571,85644.0
11998,Chemung,2016,11,Southern Tier,700,540000,771.4285714285714,241.353,823.9879820369808,576791.5874258867,85644.0
11999,Chemung,2016,12,Southern Tier,900,680000,755.5555555555555,241.432,806.7694239187663,726092.4815268897,85644.0
12000,Chenango,2016,1,Southern Tier,800,720000,900.0,236.916,979.3230512080232,783458.4409664185,48315.0
12001,Chenango,2016,2,Southern Tier,700,900000,1285.7142857142858,237.111,1397.8823661250883,978517.6562875616,48315.0
12002,Chenango,2016,3,Southern Tier,700,780000,1114.2857142857142,238.132,1206.3037067076843,844412.594695379,48315.0
12003,Chenango,2016,4,Southern Tier,600,510000,850.0,239.261,915.8510998449393,549510.6599069636,48315.0
12004,Chenango,2016,5,Southern Tier,500,470000,940.0,240.236,1008.7130155347244,504356.50776736217,48315.0
12005,Chenango,2016,6,Southern Tier,500,420000,840.0,241.038,898.4039031190104,449201.95155950513,48315.0
12006,Chenango,2016,7,Southern Tier,500,410000,820.0,240.647,878.438293433951,439219.14671697555,48315.0
12007,Chenango,2016,8,Southern Tier,400,450000,1125.0,240.853,1204.143710063815,481657.484025526,48315.0
12008,Chenango,2016,9,Southern Tier,300,320000,1066.6666666666667,241.428,1138.9874690038716,341696.24070116144,48315.0
12009,Chenango,2016,10,Southern Tier,400,370000,925.0,241.729,986.4857960774256,394594.3184309702,48315.0
12010,Chenango,2016,11,Southern Tier,500,470000,940.0,241.353,1004.0446151487656,502022.30757438275,48315.0
12011,Chenango,2016,12,Southern Tier,600,580000,966.6666666666666,241.432,1032.1902923666569,619314.175419994,48315.0
12012,Clinton,2016,1,North Country,1200,1090000,908.3333333333334,236.916,988.3908572377271,1186069.0286852724,80500.0
12013,Clinton,2016,2,North Country,1100,1210000,1100.0,237.111,1195.9660243514643,1315562.6267866106,80500.0
12014,Clinton,2016,3,North Country,1100,1160000,1054.5454545454545,238.132,1141.63008140634,1255793.0895469738,80500.0
12015,Clinton,2016,4,North Country,1000,860000,860.0,239.261,926.6258186666445,926625.8186666445,80500.0
12016,Clinton,2016,5,North Country,1100,820000,745.4545454545455,240.236,799.9464920101295,879941.1412111425,80500.0
12017,Clinton,2016,6,North Country,900,690000,766.6666666666666,241.038,819.9718163387793,737974.6347049014,80500.0
12018,Clinton,2016,7,North Country,1000,690000,690.0,240.647,739.1736859383248,739173.6859383248,80500.0
12019,Clinton,2016,8,North Country,1000,810000,810.0,240.853,866.9834712459467,866983.4712459468,80500.0
12020,Clinton,2016,9,North Country,800,480000,600.0,241.428,640.6804513146778,512544.36105174216,80500.0
12021,Clinton,2016,10,North Country,500,500000,1000.0,241.729,1066.471130894514,533235.5654472571,80500.0
12022,Clinton,2016,11,North Country,700,580000,828.5714285714286,241.353,885.024128854535,619516.8901981744,80500.0
12023,Clinton,2016,12,North Country,900,750000,833.3333333333334,241.432,889.8192175574628,800837.2958017165,80500.0
12024,Columbia,2016,1,Capital,600,570000,950.0,236.916,1033.7298873862467,620237.932431748,60835.0
12025,Columbia,2016,2,Capital,600,730000,1216.6666666666667,237.111,1322.8109057220743,793686.5434332445,60835.0
12026,Columbia,2016,3,Capital,600,640000,1066.6666666666667,238.132,1154.752266250091,692851.3597500547,60835.0
12027,Columbia,2016,4,Capital,500,450000,900.0,239.261,969.7246939534651,484862.34697673254,60835.0
12028,Columbia,2016,5,Capital,400,390000,975.0,240.236,1046.2714788791022,418508.59155164094,60835.0
12029,Columbia,2016,6,Capital,300,300000,1000.0,241.038,1069.52845609406,320858.53682821797,60835.0
12030,Columbia,2016,7,Capital,300,280000,933.3333333333334,240.647,999.8484640711638,299954.5392213492,60835.0
12031,Columbia,2016,8,Capital,300,340000,1133.3333333333333,240.853,1213.0632931013247,363918.98793039744,60835.0
12032,Columbia,2016,9,Capital,300,240000,800.0,241.428,854.2406017529037,256272.18052587108,60835.0
12033,Columbia,2016,10,Capital,200,250000,1250.0,241.729,1333.0889136181427,266617.78272362857,60835.0
12034,Columbia,2016,11,Capital,300,320000,1066.6666666666667,241.353,1139.3414072610108,341802.4221783032,60835.0
12035,Columbia,2016,12,Capital,400,430000,1075.0,241.432,1147.866790649127,459146.7162596508,60835.0
12036,Cortland,2016,1,Central New York,1000,1030000,1030.0,236.916,1120.7808252714042,1120780.8252714043,47915.0
12037,Cortland,2016,2,Central New York,900,1210000,1344.4444444444443,237.111,1461.7362519851229,1315562.6267866106,47915.0
12038,Cortland,2016,3,Central New York,800,1000000,1250.0,238.132,1353.2253120118255,1082580.2496094604,47915.0
12039,Cortland,2016,4,Central New York,700,700000,1000.0,239.261,1077.471882170517,754230.3175193619,47915.0
12040,Cortland,2016,5,Central New York,500,480000,960.0,240.236,1030.1749945886545,515087.49729432736,47915.0
12041,Cortland,2016,6,Central New York,400,360000,900.0,241.038,962.5756104846539,385030.24419386155,47915.0
12042,Cortland,2016,7,Central New York,400,340000,850.0,240.647,910.5762797790957,364230.51191163826,47915.0
12043,Cortland,2016,8,Central New York,400,390000,975.0,240.853,1043.5912153886395,417436.4861554559,47915.0
12044,Cortland,2016,9,Central New York,300,230000,766.6666666666666,241.428,818.6472433465326,245594.17300395982,47915.0
12045,Cortland,2016,10,Central New York,400,350000,875.0,241.729,933.1622395326999,373264.89581307996,47915.0
12046,Cortland,2016,11,Central New York,600,590000,983.3333333333334,241.353,1050.3303598187442,630198.2158912465,47915.0
12047,Cortland,2016,12,Central New York,800,800000,1000.0,241.432,1067.7830610689555,854226.4488551643,47915.0
12048,Delaware,2016,1,Southern Tier,600,570000,950.0,236.916,1033.7298873862467,620237.932431748,45393.0
12049,Delaware,2016,2,Southern Tier,600,660000,1100.0,237.111,1195.9660243514643,717579.6146108785,45393.0
12050,Delaware,2016,3,Southern Tier,500,580000,1160.0,238.132,1255.793089546974,627896.5447734869,45393.0
12051,Delaware,2016,4,Southern Tier,500,390000,780.0,239.261,840.4280680930032,420214.03404650156,45393.0
12052,Delaware,2016,5,Southern Tier,400,360000,900.0,240.236,965.7890574268637,386315.6229707455,45393.0
12053,Delaware,2016,6,Southern Tier,300,270000,900.0,241.038,962.5756104846539,288772.6831453962,45393.0
12054,Delaware,2016,7,Southern Tier,300,300000,1000.0,240.647,1071.2662115048186,321379.86345144553,45393.0
12055,Delaware,2016,8,Southern Tier,300,300000,1000.0,240.853,1070.3499645011689,321104.98935035063,45393.0
12056,Delaware,2016,9,Southern Tier,200,190000,950.0,241.428,1014.4107145815731,202882.1429163146,45393.0
12057,Delaware,2016,10,Southern Tier,200,210000,1050.0,241.729,1119.7946874392399,223958.937487848,45393.0
12058,Delaware,2016,11,Southern Tier,300,300000,1000.0,241.353,1068.1325693071974,320439.7707921592,45393.0
12059,Delaware,2016,12,Southern Tier,500,410000,820.0,241.432,875.5821100765434,437791.05503827176,45393.0
12060,Dutchess,2016,1,Hudson Valley,2600,2480000,953.8461538461538,236.916,1037.9150286307254,2698579.074439886,293029.0
12061,Dutchess,2016,2,Hudson Valley,2500,2970000,1188.0,237.111,1291.6433062995814,3229108.2657489534,293029.0
12062,Dutchess,2016,3,Hudson Valley,2500,2710000,1084.0,238.132,1173.516990576655,2933792.476441638,293029.0
12063,Dutchess,2016,4,Hudson Valley,2000,2100000,1050.0,239.261,1131.3454762790427,2262690.9525580853,293029.0
12064,Dutchess,2016,5,Hudson Valley,1800,2120000,1177.7777777777778,240.236,1263.8720998425624,2274969.7797166123,293029.0
12065,Dutchess,2016,6,Hudson Valley,1700,1820000,1070.5882352941176,241.038,1145.0245824065817,1946541.790091189,293029.0
12066,Dutchess,2016,7,Hudson Valley,1800,1820000,1011.1111111111111,240.647,1083.1691694104275,1949704.5049387694,293029.0
12067,Dutchess,2016,8,Hudson Valley,1800,2160000,1200.0,240.853,1284.4199574014026,2311955.923322525,293029.0
12068,Dutchess,2016,9,Hudson Valley,1600,1480000,925.0,241.428,987.7156957767949,1580345.1132428716,293029.0
12069,Dutchess,2016,10,Hudson Valley,1400,1540000,1100.0,241.729,1173.1182439839656,1642365.5415775517,293029.0
12070,Dutchess,2016,11,Hudson Valley,1500,1650000,1100.0,241.353,1174.9458262379171,1762418.7393568757,293029.0
12071,Dutchess,2016,12,Hudson Valley,1900,1920000,1010.5263157894736,241.432,1079.0228827644182,2050143.4772523942,293029.0
12072,Erie,2016,1,Western New York,12400,10730000,865.3225806451613,236.916,941.5892777295779,11675707.043846766,918678.0
12073,Erie,2016,2,Western New York,12300,12740000,1035.7723577235772,237.111,1126.1350443634628,13851461.045670595,918678.0
12074,Erie,2016,3,Western New York,12200,11960000,980.327868852459,238.132,1061.2835889614053,12947659.785329146,918678.0
12075,Erie,2016,4,Western New York,10100,8990000,890.0990099009902,239.261,959.0566555161333,9686472.220712947,918678.0
12076,Erie,2016,5,Western New York,8200,8090000,986.5853658536586,240.236,1058.7037228432694,8681370.527314808,918678.0
12077,Erie,2016,6,Western New York,7600,6870000,903.9473684210526,241.038,966.7974333376568,7347660.493366191,918678.0
12078,Erie,2016,7,Western New York,8800,7600000,863.6363636363636,240.647,925.1844553905249,8141623.20743662,918678.0
12079,Erie,2016,8,Western New York,8800,9140000,1038.6363636363637,240.853,1111.704394947805,9782998.675540684,918678.0
12080,Erie,2016,9,Western New York,8000,6510000,813.75,241.428,868.9228620955317,6951382.896764253,918678.0
12081,Erie,2016,10,Western New York,7100,6970000,981.6901408450705,241.729,1046.9441946950371,7433303.782334764,918678.0
12082,Erie,2016,11,Western New York,8700,8050000,925.2873563218391,241.353,988.3295612555103,8598467.182922939,918678.0
12083,Erie,2016,12,Western New York,9900,9370000,946.4646464646464,241.432,1010.6189173955669,10005127.282216111,918678.0
12084,Essex,2016,1,North Country,500,480000,960.0,236.916,1044.6112546218915,522305.6273109457,37671.0
12085,Essex,2016,2,North Country,600,610000,1016.6666666666666,237.111,1105.3625376581715,663217.5225949029,37671.0
12086,Essex,2016,3,North Country,500,560000,1120.0,238.132,1212.4898795625957,606244.9397812978,37671.0
12087,Essex,2016,4,North Country,500,430000,860.0,239.261,926.6258186666445,463312.90933332226,37671.0
12088,Essex,2016,5,North Country,400,270000,675.0,240.236,724.3417930701478,289736.71722805913,37671.0
12089,Essex,2016,6,North Country,200,170000,850.0,241.038,909.099187679951,181819.8375359902,37671.0
12090,Essex,2016,7,North Country,200,160000,800.0,240.647,857.0129692038548,171402.59384077095,37671.0
12091,Essex,2016,8,North Country,200,210000,1050.0,240.853,1123.8674627262274,224773.49254524545,37671.0
12092,Essex,2016,9,North Country,200,140000,700.0,241.428,747.4605265337907,149492.10530675814,37671.0
12093,Essex,2016,10,North Country,200,180000,900.0,241.729,959.8240178050627,191964.80356101255,37671.0
12094,Essex,2016,11,North Country,400,300000,750.0,241.353,801.0994269803981,320439.7707921592,37671.0
12095,Essex,2016,12,North Country,400,410000,1025.0,241.432,1094.4776375956792,437791.05503827176,37671.0
12096,Franklin,2016,1,North Country,700,630000,900.0,236.916,979.3230512080232,685526.1358456162,51081.0
12097,Franklin,2016,2,North Country,700,790000,1128.5714285714287,237.111,1227.030076932022,858921.0538524152,51081.0
12098,Franklin,2016,3,North Country,700,710000,1014.2857142857143,238.132,1098.0456817467384,768631.9772227169,51081.0
12099,Franklin,2016,4,North Country,600,530000,883.3333333333334,239.261,951.7668292506232,571060.097550374,51081.0
12100,Franklin,2016,5,North Country,500,410000,820.0,240.236,879.9411412111425,439970.57060557127,51081.0
12101,Franklin,2016,6,North Country,300,280000,933.3333333333334,241.038,998.2265590211226,299467.96770633676,51081.0
12102,Franklin,2016,7,North Country,300,290000,966.6666666666666,240.647,1035.5573377879912,310667.2013363973,51081.0
12103,Franklin,2016,8,North Country,400,370000,925.0,240.853,990.0737171635811,396029.48686543247,51081.0
12104,Franklin,2016,9,North Country,300,250000,833.3333333333334,241.428,889.8339601592747,266950.1880477824,51081.0
12105,Franklin,2016,10,North Country,300,290000,966.6666666666666,241.729,1030.9220931980303,309276.6279594091,51081.0
12106,Franklin,2016,11,North Country,400,390000,975.0,241.353,1041.4292550745174,416571.70202980697,51081.0
12107,Franklin,2016,12,North Country,500,500000,1000.0,241.432,1067.7830610689555,533891.5305344777,51081.0
12108,Fulton,2016,1,Mohawk Valley,800,700000,875.0,236.916,952.1196331189115,761695.7064951292,53610.0
12109,Fulton,2016,2,Mohawk Valley,800,910000,1137.5,237.111,1236.737593363446,989390.0746907567,53610.0
12110,Fulton,2016,3,Mohawk Valley,800,760000,950.0,238.132,1028.4512371289873,822760.9897031898,53610.0
12111,Fulton,2016,4,Mohawk Valley,600,570000,950.0,239.261,1023.598288061991,614158.9728371946,53610.0
12112,Fulton,2016,5,Mohawk Valley,500,530000,1060.0,240.236,1137.4848898583061,568742.4449291531,53610.0
12113,Fulton,2016,6,Mohawk Valley,400,380000,950.0,241.038,1016.0520332893569,406420.81331574277,53610.0
12114,Fulton,2016,7,Mohawk Valley,400,330000,825.0,240.647,883.7946244914752,353517.84979659005,53610.0
12115,Fulton,2016,8,Mohawk Valley,400,410000,1025.0,240.853,1097.108713613698,438843.4854454792,53610.0
12116,Fulton,2016,9,Mohawk Valley,300,290000,966.6666666666666,241.428,1032.2073937847586,309662.21813542757,53610.0
12117,Fulton,2016,10,Mohawk Valley,300,310000,1033.3333333333333,241.729,1102.0201685909979,330606.05057729944,53610.0
12118,Fulton,2016,11,Mohawk Valley,400,400000,1000.0,241.353,1068.1325693071974,427253.02772287896,53610.0
12119,Fulton,2016,12,Mohawk Valley,600,510000,850.0,241.432,907.6156019086121,544569.3611451673,53610.0
12120,Genesee,2016,1,Finger Lakes,1000,940000,940.0,236.916,1022.8485201506021,1022848.520150602,58013.0
12121,Genesee,2016,2,Finger Lakes,1000,1110000,1110.0,237.111,1206.8384427546594,1206838.4427546593,58013.0
12122,Genesee,2016,3,Finger Lakes,1000,1010000,1010.0,238.132,1093.406052105555,1093406.052105555,58013.0
12123,Genesee,2016,4,Finger Lakes,800,670000,837.5,239.261,902.3827013178078,721906.1610542464,58013.0
12124,Genesee,2016,5,Finger Lakes,500,500000,1000.0,240.236,1073.0989526965152,536549.4763482576,58013.0
12125,Genesee,2016,6,Finger Lakes,400,430000,1075.0,241.038,1149.7430903011145,459897.23612044577,58013.0
12126,Genesee,2016,7,Finger Lakes,400,400000,1000.0,240.647,1071.2662115048186,428506.48460192734,58013.0
12127,Genesee,2016,8,Finger Lakes,500,490000,980.0,240.853,1048.9429652111455,524471.4826055728,58013.0
12128,Genesee,2016,9,Finger Lakes,400,360000,900.0,241.428,961.0206769720165,384408.27078880667,58013.0
12129,Genesee,2016,10,Finger Lakes,500,430000,860.0,241.729,917.1651725692822,458582.58628464106,58013.0
12130,Genesee,2016,11,Finger Lakes,700,590000,842.8571428571429,241.353,900.2831655589235,630198.2158912465,58013.0
12131,Genesee,2016,12,Finger Lakes,800,740000,925.0,241.432,987.6993314887837,790159.465191027,58013.0
12132,Greene,2016,1,Capital,700,610000,871.4285714285714,236.916,948.2334305347526,663763.4013743268,47494.0
12133,Greene,2016,2,Capital,700,720000,1028.5714285714287,237.111,1118.3058929000706,782814.1250300492,47494.0
12134,Greene,2016,3,Capital,700,660000,942.8571428571429,238.132,1020.7185210603484,714502.9647422439,47494.0
12135,Greene,2016,4,Capital,600,540000,900.0,239.261,969.7246939534651,581834.8163720791,47494.0
12136,Greene,2016,5,Capital,500,470000,940.0,240.236,1008.7130155347244,504356.50776736217,47494.0
12137,Greene,2016,6,Capital,300,300000,1000.0,241.038,1069.52845609406,320858.53682821797,47494.0
12138,Greene,2016,7,Capital,400,320000,800.0,240.647,857.0129692038548,342805.1876815419,47494.0
12139,Greene,2016,8,Capital,300,350000,1166.6666666666667,240.853,1248.7416252513638,374622.4875754091,47494.0
12140,Greene,2016,9,Capital,300,240000,800.0,241.428,854.2406017529037,256272.18052587108,47494.0
12141,Greene,2016,10,Capital,300,250000,833.3333333333334,241.729,888.7259424120952,266617.78272362857,47494.0
12142,Greene,2016,11,Capital,400,360000,900.0,241.353,961.3193123764777,384527.7249505911,47494.0
12143,Greene,2016,12,Capital,500,420000,840.0,241.432,896.9377712979225,448468.88564896124,47494.0
12144,Hamilton,2016,1,North Country,200,120000,600.0,236.916,652.8820341386821,130576.40682773643,4556.0
12145,Hamilton,2016,2,North Country,100,130000,1300.0,237.111,1413.4143924153668,141341.4392415367,4556.0
12146,Hamilton,2016,3,North Country,200,140000,700.0,238.132,757.8061747266223,151561.23494532445,4556.0
12147,Hamilton,2016,4,North Country,200,130000,650.0,239.261,700.3567234108359,140071.3446821672,4556.0
12148,Hamilton,2016,5,North Country,100,70000,700.0,240.236,751.1692668875606,75116.92668875607,4556.0
12149,Hamilton,2016,6,North Country,0,10000,inf,241.038,inf,10695.2845609406,4556.0
12150,Hamilton,2016,7,North Country,0,0,,240.647,,0.0,4556.0
12151,Hamilton,2016,8,North Country,0,0,,240.853,,0.0,4556.0
12152,Hamilton,2016,9,North Country,0,0,,241.428,,0.0,4556.0
12153,Hamilton,2016,10,North Country,100,30000,300.0,241.729,319.9413392683543,31994.133926835424,4556.0
12154,Hamilton,2016,11,North Country,100,100000,1000.0,241.353,1068.1325693071974,106813.25693071974,4556.0
12155,Hamilton,2016,12,North Country,100,110000,1100.0,241.432,1174.5613671758508,117456.1367175851,4556.0
12156,Herkimer,2016,1,Mohawk Valley,1200,1120000,933.3333333333334,236.916,1015.5942753268389,1218713.1303922066,62436.0
12157,Herkimer,2016,2,Mohawk Valley,1200,1370000,1141.6666666666667,237.111,1241.267767698111,1489521.3212377327,62436.0
12158,Herkimer,2016,3,Mohawk Valley,1100,1120000,1018.1818181818181,238.132,1102.2635268750869,1212489.8795625956,62436.0
12159,Herkimer,2016,4,Mohawk Valley,900,800000,888.8888888888889,239.261,957.7527841515705,861977.5057364134,62436.0
12160,Herkimer,2016,5,Mohawk Valley,700,580000,828.5714285714286,240.236,889.1391322342555,622397.3925639789,62436.0
12161,Herkimer,2016,6,Mohawk Valley,400,350000,875.0,241.038,935.8373990823025,374334.959632921,62436.0
12162,Herkimer,2016,7,Mohawk Valley,400,320000,800.0,240.647,857.0129692038548,342805.1876815419,62436.0
12163,Herkimer,2016,8,Mohawk Valley,400,350000,875.0,240.853,936.5562189385228,374622.4875754091,62436.0
12164,Herkimer,2016,9,Mohawk Valley,400,280000,700.0,241.428,747.4605265337907,298984.2106135163,62436.0
12165,Herkimer,2016,10,Mohawk Valley,400,330000,825.0,241.729,879.8386829879742,351935.47319518967,62436.0
12166,Herkimer,2016,11,Mohawk Valley,700,570000,814.2857142857143,241.353,869.7650921501464,608835.5645051025,62436.0
12167,Herkimer,2016,12,Mohawk Valley,800,800000,1000.0,241.432,1067.7830610689555,854226.4488551643,62436.0
12168,Jefferson,2016,1,North Country,2000,1750000,875.0,236.916,952.1196331189115,1904239.2662378228,112980.0
12169,Jefferson,2016,2,North Country,2100,2240000,1066.6666666666667,237.111,1159.7246296741473,2435421.722315709,112980.0
12170,Jefferson,2016,3,North Country,2000,2060000,1030.0,238.132,1115.0576570977441,2230115.314195488,112980.0
12171,Jefferson,2016,4,North Country,1800,1570000,872.2222222222222,239.261,939.7949194487285,1691630.8550077116,112980.0
12172,Jefferson,2016,5,North Country,1400,1210000,864.2857142857143,240.236,927.4640948305597,1298449.7327627835,112980.0
12173,Jefferson,2016,6,North Country,900,860000,955.5555555555555,241.038,1021.9938580454351,919794.4722408915,112980.0
12174,Jefferson,2016,7,North Country,900,860000,955.5555555555555,240.647,1023.654379882382,921288.9418941438,112980.0
12175,Jefferson,2016,8,North Country,900,1020000,1133.3333333333333,240.853,1213.0632931013247,1091756.963791192,112980.0
12176,Jefferson,2016,9,North Country,800,680000,850.0,241.428,907.6306393624601,726104.5114899682,112980.0
12177,Jefferson,2016,10,North Country,1000,900000,900.0,241.729,959.8240178050627,959824.0178050627,112980.0
12178,Jefferson,2016,11,North Country,1500,1180000,786.6666666666666,241.353,840.2642878549952,1260396.431782493,112980.0
12179,Jefferson,2016,12,North Country,1600,1490000,931.25,241.432,994.3729756204647,1590996.7609927435,112980.0
12180,Kings,2016,1,New York City,24500,21900000,893.8775510204082,236.916,972.6609896351796,23830194.2460619,2608423.0
12181,Kings,2016,2,New York City,24100,24410000,1012.8630705394191,237.111,1101.2271088049508,26539573.32219931,2608423.0
12182,Kings,2016,3,New York City,21700,23600000,1087.557603686636,238.132,1177.3683820637448,25548893.890783265,2608423.0
12183,Kings,2016,4,New York City,20300,20260000,998.0295566502463,239.261,1075.3487848657473,21829580.33277467,2608423.0
12184,Kings,2016,5,New York City,23300,24130000,1035.6223175965665,240.236,1111.3252244020134,25893877.72856691,2608423.0
12185,Kings,2016,6,New York City,20000,21130000,1056.5,241.038,1129.9568138633742,22599136.277267486,2608423.0
12186,Kings,2016,7,New York City,23500,22450000,955.3191489361702,240.647,1023.4011254588585,24049926.448283173,2608423.0
12187,Kings,2016,8,New York City,24700,28850000,1168.0161943319838,240.853,1250.1860921400294,30879596.47585872,2608423.0
12188,Kings,2016,9,New York City,23500,21230000,903.4042553191489,241.428,964.6557433624545,22669409.96901768,2608423.0
12189,Kings,2016,10,New York City,19100,20510000,1073.8219895287957,241.729,1145.200151552172,21873322.894646484,2608423.0
12190,Kings,2016,11,New York City,18600,19990000,1074.731182795699,241.353,1147.9553795941333,21351970.060450874,2608423.0
12191,Kings,2016,12,New York City,19000,19670000,1035.2631578947369,241.432,1105.4364637487554,21003292.811226353,2608423.0
12192,Lewis,2016,1,North Country,600,630000,1050.0,236.916,1142.5435597426938,685526.1358456162,26647.0
12193,Lewis,2016,2,North Country,800,870000,1087.5,237.111,1182.3755013474704,945900.4010779762,26647.0
12194,Lewis,2016,3,North Country,800,830000,1037.5,238.132,1123.177008969815,898541.607175852,26647.0
12195,Lewis,2016,4,North Country,700,660000,942.8571428571429,239.261,1015.9020603322017,711131.442232541,26647.0
12196,Lewis,2016,5,North Country,500,490000,980.0,240.236,1051.636973642585,525818.4868212924,26647.0
12197,Lewis,2016,6,North Country,400,360000,900.0,241.038,962.5756104846539,385030.24419386155,26647.0
12198,Lewis,2016,7,North Country,300,310000,1033.3333333333333,240.647,1106.9750852216455,332092.5255664937,26647.0
12199,Lewis,2016,8,North Country,300,320000,1066.6666666666667,240.853,1141.706628801247,342511.988640374,26647.0
12200,Lewis,2016,9,North Country,200,200000,1000.0,241.428,1067.8007521911295,213560.15043822592,26647.0
12201,Lewis,2016,10,North Country,200,210000,1050.0,241.729,1119.7946874392399,223958.937487848,26647.0
12202,Lewis,2016,11,North Country,500,370000,740.0,241.353,790.4181012873261,395209.05064366304,26647.0
12203,Lewis,2016,12,North Country,500,510000,1020.0,241.432,1089.1387222903345,544569.3611451673,26647.0
12204,Livingston,2016,1,Finger Lakes,1100,980000,890.9090909090909,236.916,969.430899175619,1066373.9890931807,64000.0
12205,Livingston,2016,2,Finger Lakes,1100,1190000,1081.8181818181818,237.111,1176.1979908911094,1293817.7899802204,64000.0
12206,Livingston,2016,3,Finger Lakes,1000,1050000,1050.0,238.132,1136.7092620899334,1136709.2620899335,64000.0
12207,Livingston,2016,4,Finger Lakes,1000,770000,770.0,239.261,829.6533492712979,829653.3492712979,64000.0
12208,Livingston,2016,5,Finger Lakes,700,640000,914.2857142857143,240.236,981.1190424653854,686783.3297257698,64000.0
12209,Livingston,2016,6,Finger Lakes,600,520000,866.6666666666666,241.038,926.9246619481852,556154.7971689112,64000.0
12210,Livingston,2016,7,Finger Lakes,500,450000,900.0,240.647,964.1395903543365,482069.7951771683,64000.0
12211,Livingston,2016,8,Finger Lakes,500,490000,980.0,240.853,1048.9429652111455,524471.4826055728,64000.0
12212,Livingston,2016,9,Finger Lakes,400,380000,950.0,241.428,1014.4107145815731,405764.2858326292,64000.0
12213,Livingston,2016,10,Finger Lakes,500,470000,940.0,241.729,1002.4828630408433,501241.43152042164,64000.0
12214,Livingston,2016,11,Finger Lakes,700,550000,785.7142857142857,241.353,839.2470187413694,587472.9131189586,64000.0
12215,Livingston,2016,12,Finger Lakes,800,710000,887.5,241.432,947.6574666986979,758125.9733589584,64000.0
12216,Madison,2016,1,Central New York,1000,1010000,1010.0,236.916,1099.0180908001148,1099018.090800115,71387.0
12217,Madison,2016,2,Central New York,1000,1230000,1230.0,237.111,1337.3074635930009,1337307.463593001,71387.0
12218,Madison,2016,3,Central New York,1000,1100000,1100.0,238.132,1190.8382745704066,1190838.2745704064,71387.0
12219,Madison,2016,4,Central New York,800,740000,925.0,239.261,996.661491007728,797329.1928061824,71387.0
12220,Madison,2016,5,Central New York,600,560000,933.3333333333334,240.236,1001.5590225167476,600935.4135100485,71387.0
12221,Madison,2016,6,Central New York,500,430000,860.0,241.038,919.7944722408914,459897.23612044577,71387.0
12222,Madison,2016,7,Central New York,500,390000,780.0,240.647,835.5876449737584,417793.8224868792,71387.0
12223,Madison,2016,8,Central New York,500,470000,940.0,240.853,1006.1289666310987,503064.4833155494,71387.0
12224,Madison,2016,9,Central New York,400,340000,850.0,241.428,907.6306393624601,363052.2557449841,71387.0
12225,Madison,2016,10,Central New York,400,370000,925.0,241.729,986.4857960774256,394594.3184309702,71387.0
12226,Madison,2016,11,Central New York,700,580000,828.5714285714286,241.353,885.024128854535,619516.8901981744,71387.0
12227,Madison,2016,12,Central New York,900,870000,966.6666666666666,241.432,1032.1902923666569,928971.2631299911,71387.0
12228,Monroe,2016,1,Finger Lakes,8100,6990000,862.9629629629629,236.916,939.0216910760057,7606075.6977156475,743770.0
12229,Monroe,2016,2,Finger Lakes,8200,8250000,1006.0975609756098,237.111,1093.8713637360954,8969745.182635982,743770.0
12230,Monroe,2016,3,Finger Lakes,7400,7750000,1047.2972972972973,238.132,1133.7833695234215,8389996.934473319,743770.0
12231,Monroe,2016,4,Finger Lakes,7400,6200000,837.8378378378378,239.261,902.7467120888114,6680325.669457205,743770.0
12232,Monroe,2016,5,Finger Lakes,5700,5900000,1035.0877192982457,240.236,1110.751547527972,6331283.82090944,743770.0
12233,Monroe,2016,6,Finger Lakes,5700,5250000,921.0526315789474,241.038,985.0919990340026,5615024.394493815,743770.0
12234,Monroe,2016,7,Finger Lakes,6300,5630000,893.6507936507936,240.647,957.33790012256,6031228.770772127,743770.0
12235,Monroe,2016,8,Finger Lakes,6400,6950000,1085.9375,240.853,1162.3331645754881,7438932.2532831235,743770.0
12236,Monroe,2016,9,Finger Lakes,5700,5030000,882.4561403508771,241.428,942.2873304423476,5371037.783521382,743770.0
12237,Monroe,2016,10,Finger Lakes,4900,5040000,1028.5714285714287,241.729,1096.9417346343575,5375014.499708351,743770.0
